8.218.201.73,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,73,0
47.242.105.120,80,80,FALSE,HKG,Asia Pacific,Hong Kong,73,0
8.217.145.40,80,80,FALSE,HKG,Asia Pacific,Hong Kong,73,0
47.242.155.183,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,73,0
8.218.142.253,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,73,0
47.237.83.20,2082,2082,FALSE,SIN,Asia Pacific,Singapore,73,0
8.217.207.60,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,73,0
8.217.164.10,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,74,0
8.218.143.10,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,74,0
8.210.192.93,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,74,0
8.218.143.10,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,74,0
47.243.60.150,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,74,0
47.243.90.180,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,74,0
47.76.33.40,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,75,0
47.236.158.158,2086,2086,FALSE,SIN,Asia Pacific,Singapore,75,0
8.218.146.204,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,75,0
8.218.188.129,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,75,0
8.219.153.237,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,75,0
47.236.170.54,2086,2086,FALSE,SIN,Asia Pacific,Singapore,75,0
8.222.187.4,8880,8880,FALSE,SIN,Asia Pacific,Singapore,75,0
8.222.184.198,2095,2095,FALSE,SIN,Asia Pacific,Singapore,76,0
8.217.149.28,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,76,0
8.217.127.73,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,76,0
8.222.167.147,2086,2086,FALSE,SIN,Asia Pacific,Singapore,76,0
47.76.178.146,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,76,0
8.217.149.28,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,76,0
8.210.207.214,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,76,0
47.76.37.57,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,77,0
47.243.27.217,80,80,FALSE,HKG,Asia Pacific,Hong Kong,77,0
47.242.54.157,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,77,0
47.242.252.237,80,80,FALSE,HKG,Asia Pacific,Hong Kong,77,0
8.219.0.162,2095,2095,FALSE,SIN,Asia Pacific,Singapore,78,0
8.217.149.28,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,78,0
8.222.193.65,2096,2096,TRUE,SIN,Asia Pacific,Singapore,78,0
8.218.48.92,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,78,0
8.219.153.237,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,78,0
8.218.181.189,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,78,0
8.218.136.25,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,78,0
8.218.85.128,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,78,0
47.242.59.216,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,78,0
47.236.125.62,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,78,0
47.76.32.108,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,79,0
8.217.127.73,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,79,0
8.219.0.162,2082,2082,FALSE,SIN,Asia Pacific,Singapore,79,0
47.76.77.103,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,79,0
47.236.125.62,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,79,0
8.217.85.14,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,80,0
8.218.3.12,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,80,0
47.76.33.40,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,80,0
8.217.127.73,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,80,0
47.236.144.208,2095,2095,FALSE,SIN,Asia Pacific,Singapore,80,0
8.218.65.237,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,80,0
8.218.136.25,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,80,0
8.217.239.116,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,81,0
8.217.232.246,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,81,0
47.242.17.250,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,82,0
47.76.204.76,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,82,0
8.222.187.4,2082,2082,FALSE,SIN,Asia Pacific,Singapore,83,0
8.217.127.73,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,83,0
8.219.153.237,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,83,0
47.236.80.110,2086,2086,FALSE,SIN,Asia Pacific,Singapore,84,0
47.76.49.246,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,84,0
8.219.66.156,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,84,0
47.57.14.118,80,80,FALSE,SJC,North America,San Jose,84,0
8.217.127.73,80,80,FALSE,HKG,Asia Pacific,Hong Kong,84,0
47.243.86.79,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,84,0
8.222.244.192,2083,2083,TRUE,SIN,Asia Pacific,Singapore,85,0
47.236.125.62,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,85,0
47.236.125.62,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,85,0
8.219.153.237,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,85,0
8.217.91.121,80,80,FALSE,HKG,Asia Pacific,Hong Kong,85,0
47.236.125.62,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,85,0
8.218.146.204,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,86,0
8.217.85.14,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,86,0
47.243.42.219,80,80,FALSE,HKG,Asia Pacific,Hong Kong,86,0
47.236.87.246,2082,2082,FALSE,SIN,Asia Pacific,Singapore,86,0
47.245.84.124,2053,2053,TRUE,SIN,Asia Pacific,Singapore,86,0
47.236.172.95,8880,8880,FALSE,SIN,Asia Pacific,Singapore,86,0
8.219.78.188,2086,2086,FALSE,SIN,Asia Pacific,Singapore,86,0
8.219.66.156,80,80,FALSE,NRT,Asia Pacific,Tokyo,87,0
8.219.153.237,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,87,0
8.219.153.237,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,87,0
47.236.125.62,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,87,0
8.219.120.87,2095,2095,FALSE,SIN,Asia Pacific,Singapore,87,0
8.218.122.55,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,88,0
8.218.155.238,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,88,0
47.243.203.119,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,89,0
47.237.95.13,8880,8880,FALSE,SIN,Asia Pacific,Singapore,89,0
47.76.94.15,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,89,0
47.236.172.71,8880,8880,FALSE,SIN,Asia Pacific,Singapore,90,0
47.236.125.62,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,90,0
47.236.145.85,2082,2082,FALSE,SIN,Asia Pacific,Singapore,90,0
47.236.172.95,2096,2096,TRUE,SIN,Asia Pacific,Singapore,91,0
47.237.86.185,8080,8080,FALSE,SIN,Asia Pacific,Singapore,91,0
8.217.159.210,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,92,0
47.236.125.62,80,80,FALSE,NRT,Asia Pacific,Tokyo,92,0
47.236.80.110,2095,2095,FALSE,SIN,Asia Pacific,Singapore,92,0
47.76.94.15,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,93,0
47.236.125.62,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,93,0
8.219.66.156,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,93,0
8.219.153.237,80,80,FALSE,NRT,Asia Pacific,Tokyo,93,0
8.222.237.131,2086,2086,FALSE,SIN,Asia Pacific,Singapore,94,0
47.236.125.62,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,95,0
47.243.107.148,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,96,0
47.245.84.124,2083,2083,TRUE,SIN,Asia Pacific,Singapore,96,0
8.219.66.156,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,97,0
149.129.8.215,80,80,FALSE,SJC,North America,San Jose,97,0
47.237.94.140,8880,8880,FALSE,SIN,Asia Pacific,Singapore,99,0
47.237.95.156,2095,2095,FALSE,SIN,Asia Pacific,Singapore,99,0
47.237.95.146,2052,2052,FALSE,SIN,Asia Pacific,Singapore,100,0
47.236.149.107,8443,8443,TRUE,SIN,Asia Pacific,Singapore,100,0
8.218.74.119,80,80,FALSE,HKG,Asia Pacific,Hong Kong,100,0
47.243.86.79,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,101,0
47.237.81.112,8880,8880,FALSE,SIN,Asia Pacific,Singapore,101,0
8.219.66.156,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,102,0
8.219.110.81,2095,2095,FALSE,SIN,Asia Pacific,Singapore,103,0
8.219.50.180,2082,2082,FALSE,SIN,Asia Pacific,Singapore,103,0
8.219.111.175,2083,2083,TRUE,SIN,Asia Pacific,Singapore,105,0
47.236.125.62,80,80,FALSE,NRT,Asia Pacific,Tokyo,106,0
8.219.100.168,8080,8080,FALSE,SIN,Asia Pacific,Singapore,107,0
8.219.42.72,2086,2086,FALSE,SIN,Asia Pacific,Singapore,107,0
8.219.66.156,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,108,0
47.236.150.13,2053,2053,TRUE,SIN,Asia Pacific,Singapore,108,0
8.219.78.188,2086,2086,FALSE,SIN,Asia Pacific,Singapore,109,0
47.237.95.156,2082,2082,FALSE,SIN,Asia Pacific,Singapore,109,0
8.219.66.156,80,80,FALSE,NRT,Asia Pacific,Tokyo,110,0
8.218.155.238,80,80,FALSE,HKG,Asia Pacific,Hong Kong,110,0
47.243.60.150,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,111,0
47.243.169.63,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,112,0
8.222.164.209,2052,2052,FALSE,SIN,Asia Pacific,Singapore,112,0
47.242.17.250,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,113,0
8.222.137.192,2087,2087,TRUE,SIN,Asia Pacific,Singapore,115,0
8.219.153.237,80,80,FALSE,NRT,Asia Pacific,Tokyo,115,0
8.219.50.180,2086,2086,FALSE,SIN,Asia Pacific,Singapore,115,0
8.219.0.162,2086,2086,FALSE,SIN,Asia Pacific,Singapore,116,0
8.222.179.231,8443,8443,TRUE,SIN,Asia Pacific,Singapore,116,0
47.76.49.246,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,117,0
8.219.99.169,8080,8080,FALSE,SIN,Asia Pacific,Singapore,117,0
8.219.153.237,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,118,0
47.236.125.62,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,120,0
8.219.104.37,2082,2082,FALSE,SIN,Asia Pacific,Singapore,121,0
47.76.178.146,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,122,0
8.219.83.201,2053,2053,TRUE,SIN,Asia Pacific,Singapore,122,0
47.76.204.76,80,80,FALSE,HKG,Asia Pacific,Hong Kong,123,0
8.219.66.156,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,127,0
8.218.207.169,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,129,0
8.218.222.36,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,133,0
47.237.100.206,8443,8443,TRUE,SIN,Asia Pacific,Singapore,136,0
8.219.153.237,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,136,0
8.212.41.98,80,80,FALSE,SIN,Asia Pacific,Singapore,138,0
47.237.95.156,2095,2095,FALSE,SIN,Asia Pacific,Singapore,142,0
8.219.78.188,2095,2095,FALSE,SIN,Asia Pacific,Singapore,146,0
8.219.51.211,8880,8880,FALSE,SIN,Asia Pacific,Singapore,147,0
47.76.94.15,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,150,0
8.219.126.240,2052,2052,FALSE,SIN,Asia Pacific,Singapore,153,0
47.236.125.62,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,164,0
47.236.180.51,2096,2096,TRUE,SIN,Asia Pacific,Singapore,166,0
47.88.85.197,2095,2095,FALSE,SJC,North America,San Jose,171,0
47.251.74.226,80,80,FALSE,LAX,North America,Los Angeles,173,0
47.251.74.226,80,80,FALSE,LAX,North America,Los Angeles,174,0
47.88.85.197,2095,2095,FALSE,SJC,North America,San Jose,175,0
8.219.66.156,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,181,0
149.129.8.215,80,80,FALSE,SJC,North America,San Jose,183,0
8.222.191.138,8080,8080,FALSE,SIN,Asia Pacific,Singapore,188,0
47.76.204.76,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,188,0
8.222.237.131,2082,2082,FALSE,SIN,Asia Pacific,Singapore,206,0
47.90.141.204,80,80,FALSE,LAX,North America,Los Angeles,221,0
8.219.100.168,80,80,FALSE,SIN,Asia Pacific,Singapore,228,0
8.219.86.200,8880,8880,FALSE,SIN,Asia Pacific,Singapore,236,0
149.129.8.215,80,80,FALSE,SJC,North America,San Jose,242,0
8.219.84.214,2082,2082,FALSE,SIN,Asia Pacific,Singapore,263,0
8.219.49.65,80,80,FALSE,SIN,Asia Pacific,Singapore,264,0
8.209.119.190,80,80,FALSE,SJC,North America,San Jose,302,0
8.219.139.13,2082,2082,FALSE,SIN,Asia Pacific,Singapore,314,0
47.236.94.195,80,8080,FALSE,VIE,Europe,Vienna,315,0
8.219.132.64,2095,2095,FALSE,SIN,Asia Pacific,Singapore,315,0
8.210.21.65,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,317,0
8.219.66.156,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,320,0
8.219.120.87,2052,2052,FALSE,SIN,Asia Pacific,Singapore,335,0
47.237.83.20,2095,2095,FALSE,SIN,Asia Pacific,Singapore,363,0
47.237.86.185,8880,8880,FALSE,SIN,Asia Pacific,Singapore,392,0
8.219.161.129,2082,2082,FALSE,SIN,Asia Pacific,Singapore,413,0
8.219.111.147,2052,2052,FALSE,SIN,Asia Pacific,Singapore,416,0
8.219.98.13,8080,8080,FALSE,SIN,Asia Pacific,Singapore,524,0
8.219.124.227,8880,8880,FALSE,SIN,Asia Pacific,Singapore,564,0
47.243.173.187,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,610,0
8.217.248.220,80,80,FALSE,HKG,Asia Pacific,Hong Kong,659,0
8.219.153.237,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,908,0
8.218.22.210,80,80,FALSE,HKG,Asia Pacific,Hong Kong,44,8.46
47.236.169.164,8443,8443,TRUE,SIN,Asia Pacific,Singapore,54,8.46
8.222.136.247,8080,8080,FALSE,SIN,Asia Pacific,Singapore,22,8.46
8.219.40.37,8880,8880,FALSE,SIN,Asia Pacific,Singapore,5,8.45
47.237.14.220,2095,2095,FALSE,SIN,Asia Pacific,Singapore,6,8.45
8.219.200.145,8080,8080,FALSE,SIN,Asia Pacific,Singapore,25,8.45
8.219.60.54,2052,2052,FALSE,SIN,Asia Pacific,Singapore,16,8.45
8.219.93.5,2087,2087,TRUE,SIN,Asia Pacific,Singapore,55,8.45
8.222.222.64,2096,2096,TRUE,SIN,Asia Pacific,Singapore,35,8.44
47.243.67.28,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,63,8.44
47.236.205.188,2053,2053,TRUE,SIN,Asia Pacific,Singapore,83,8.44
47.236.104.11,8080,8080,FALSE,SIN,Asia Pacific,Singapore,13,8.44
47.236.146.249,2086,2086,FALSE,SIN,Asia Pacific,Singapore,37,8.43
47.236.202.91,8880,8880,FALSE,SIN,Asia Pacific,Singapore,14,8.43
8.219.84.214,8443,8443,TRUE,SIN,Asia Pacific,Singapore,58,8.43
8.217.250.222,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,65,8.42
8.222.134.170,8880,8880,FALSE,SIN,Asia Pacific,Singapore,43,8.42
8.210.207.214,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,52,8.42
47.243.42.219,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,40,8.41
8.219.153.237,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,81,8.41
8.210.175.109,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,42,8.41
47.236.83.239,8443,8443,TRUE,SIN,Asia Pacific,Singapore,88,8.41
8.218.2.181,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,45,8.4
8.219.248.47,2095,2095,FALSE,SIN,Asia Pacific,Singapore,17,8.4
8.219.83.71,2087,2087,TRUE,SIN,Asia Pacific,Singapore,76,8.4
8.219.103.65,443,443,TRUE,SIN,Asia Pacific,Singapore,48,8.4
8.219.120.87,8443,8443,TRUE,SIN,Asia Pacific,Singapore,93,8.4
8.222.222.64,2082,2082,FALSE,SIN,Asia Pacific,Singapore,5,8.39
8.219.100.168,8880,8880,FALSE,SIN,Asia Pacific,Singapore,15,8.39
47.236.169.164,8080,8080,FALSE,SIN,Asia Pacific,Singapore,22,8.38
47.236.174.206,2082,2082,FALSE,SIN,Asia Pacific,Singapore,10,8.37
8.219.86.200,2096,2096,TRUE,SIN,Asia Pacific,Singapore,60,8.36
8.210.66.190,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,49,8.36
8.219.114.201,2053,2053,TRUE,SIN,Asia Pacific,Singapore,91,8.36
8.222.181.117,2082,2082,FALSE,SIN,Asia Pacific,Singapore,9,8.36
47.242.234.127,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,48,8.35
8.219.100.168,2095,2095,FALSE,SIN,Asia Pacific,Singapore,25,8.35
8.218.74.119,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,96,8.35
8.219.84.214,2095,2095,FALSE,SIN,Asia Pacific,Singapore,14,8.33
47.237.95.13,2083,2083,TRUE,SIN,Asia Pacific,Singapore,55,8.33
8.219.98.13,8443,8443,TRUE,SIN,Asia Pacific,Singapore,54,8.33
47.236.80.110,2082,2082,FALSE,SIN,Asia Pacific,Singapore,18,8.32
8.219.83.71,2082,2082,FALSE,SIN,Asia Pacific,Singapore,13,8.32
47.236.75.113,2052,2052,FALSE,SIN,Asia Pacific,Singapore,29,8.32
8.222.208.38,8880,8880,FALSE,SIN,Asia Pacific,Singapore,7,8.32
47.242.157.96,80,80,FALSE,HKG,Asia Pacific,Hong Kong,97,8.32
8.218.74.119,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,40,8.31
8.210.207.214,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,49,8.31
47.236.104.11,2086,2086,FALSE,SIN,Asia Pacific,Singapore,21,8.31
8.219.0.162,2082,2082,FALSE,SIN,Asia Pacific,Singapore,7,8.3
8.218.8.142,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,75,8.29
8.210.245.224,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,42,8.29
8.210.207.214,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,43,8.28
8.210.34.188,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,42,8.28
8.218.122.55,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,66,8.28
8.218.155.238,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,51,8.27
8.219.220.88,2087,2087,TRUE,SIN,Asia Pacific,Singapore,114,8.27
8.219.50.180,80,80,FALSE,SIN,Asia Pacific,Singapore,29,8.27
8.222.162.45,2053,2053,TRUE,SIN,Asia Pacific,Singapore,51,8.25
47.236.180.51,2095,2095,FALSE,SIN,Asia Pacific,Singapore,9,8.25
47.236.144.48,2095,2095,FALSE,SIN,Asia Pacific,Singapore,20,8.24
8.217.147.230,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,68,8.24
8.219.120.87,8880,8880,FALSE,SIN,Asia Pacific,Singapore,10,8.24
47.243.86.79,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,107,8.24
8.219.237.250,2087,2087,TRUE,SIN,Asia Pacific,Singapore,99,8.23
47.76.77.103,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,70,8.23
47.236.146.249,2095,2095,FALSE,SIN,Asia Pacific,Singapore,31,8.23
47.236.171.205,2083,2083,TRUE,SIN,Asia Pacific,Singapore,58,8.22
8.219.106.156,2052,2052,FALSE,SIN,Asia Pacific,Singapore,24,8.22
8.219.67.133,8443,8443,TRUE,SIN,Asia Pacific,Singapore,23,8.22
8.222.136.247,2052,2052,FALSE,SIN,Asia Pacific,Singapore,24,8.22
8.219.87.30,8080,8080,FALSE,SIN,Asia Pacific,Singapore,12,8.21
8.219.201.8,8080,8080,FALSE,SIN,Asia Pacific,Singapore,16,8.21
47.236.146.249,8880,8880,FALSE,SIN,Asia Pacific,Singapore,9,8.21
8.219.6.150,8880,8880,FALSE,SIN,Asia Pacific,Singapore,4,8.21
8.219.193.202,8080,8080,FALSE,SIN,Asia Pacific,Singapore,4,8.21
47.236.104.11,2082,2082,FALSE,SIN,Asia Pacific,Singapore,41,8.2
8.218.188.129,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,46,8.2
8.222.134.170,8080,8080,FALSE,SIN,Asia Pacific,Singapore,19,8.2
47.236.144.48,2086,2086,FALSE,SIN,Asia Pacific,Singapore,16,8.19
8.210.101.157,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,97,8.19
8.219.40.37,2083,2083,TRUE,SIN,Asia Pacific,Singapore,80,8.19
8.219.51.211,8443,8443,TRUE,SIN,Asia Pacific,Singapore,26,8.18
8.222.181.117,2052,2052,FALSE,SIN,Asia Pacific,Singapore,15,8.18
8.217.248.220,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,37,8.18
8.218.11.90,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,42,8.17
47.236.149.107,2096,2096,TRUE,SIN,Asia Pacific,Singapore,98,8.17
8.217.147.230,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,96,8.17
47.243.139.243,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,74,8.15
47.243.107.148,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,145,8.15
8.219.40.37,2086,2086,FALSE,SIN,Asia Pacific,Singapore,118,8.14
47.243.139.243,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,44,8.14
8.222.187.4,2087,2087,TRUE,SIN,Asia Pacific,Singapore,59,8.14
47.236.87.246,2082,2082,FALSE,SIN,Asia Pacific,Singapore,4,8.14
8.219.104.37,8880,8880,FALSE,SIN,Asia Pacific,Singapore,5,8.13
47.236.102.102,2083,2083,TRUE,SIN,Asia Pacific,Singapore,70,8.13
47.236.121.23,2095,2095,FALSE,SIN,Asia Pacific,Singapore,13,8.13
47.243.86.79,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,79,8.13
8.219.163.195,2086,2086,FALSE,SIN,Asia Pacific,Singapore,8,8.13
8.219.11.158,80,80,FALSE,SIN,Asia Pacific,Singapore,12,8.12
8.219.11.158,8880,8880,FALSE,SIN,Asia Pacific,Singapore,11,8.12
47.243.74.220,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,116,8.11
8.222.180.86,2082,2082,FALSE,SIN,Asia Pacific,Singapore,18,8.11
8.217.250.5,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,53,8.11
47.237.82.15,2087,2087,TRUE,SIN,Asia Pacific,Singapore,57,8.11
47.236.118.216,2095,2095,FALSE,SIN,Asia Pacific,Singapore,8,8.1
47.236.150.13,2083,2083,TRUE,SIN,Asia Pacific,Singapore,79,8.1
8.219.11.158,2052,2052,FALSE,SIN,Asia Pacific,Singapore,30,8.1
47.242.157.96,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,98,8.1
8.222.222.64,2086,2086,FALSE,SIN,Asia Pacific,Singapore,5,8.1
47.237.0.31,2086,2086,FALSE,SIN,Asia Pacific,Singapore,35,8.1
8.222.164.209,2052,2052,FALSE,SIN,Asia Pacific,Singapore,33,8.1
47.236.174.206,2095,2095,FALSE,SIN,Asia Pacific,Singapore,20,8.1
47.237.82.15,80,80,FALSE,SIN,Asia Pacific,Singapore,6,8.1
47.242.176.237,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,43,8.1
8.219.170.232,2082,2082,FALSE,SIN,Asia Pacific,Singapore,20,8.1
8.219.78.1,2095,2095,FALSE,SIN,Asia Pacific,Singapore,15,8.09
47.236.117.48,8080,8080,FALSE,SIN,Asia Pacific,Singapore,22,8.09
8.218.204.128,80,80,FALSE,HKG,Asia Pacific,Hong Kong,46,8.09
8.219.240.160,2052,2052,FALSE,SIN,Asia Pacific,Singapore,24,8.09
47.236.144.48,2095,2095,FALSE,SIN,Asia Pacific,Singapore,20,8.08
8.222.244.192,2083,2083,TRUE,SIN,Asia Pacific,Singapore,88,8.07
8.218.143.10,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,95,8.07
47.76.80.72,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,43,8.07
47.242.234.127,80,80,FALSE,HKG,Asia Pacific,Hong Kong,33,8.07
47.243.139.243,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,47,8.07
8.219.210.64,2082,2082,FALSE,SIN,Asia Pacific,Singapore,15,8.07
47.237.92.26,2083,2083,TRUE,SIN,Asia Pacific,Singapore,61,8.07
8.210.175.109,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,76,8.07
47.236.170.225,2083,2083,TRUE,SIN,Asia Pacific,Singapore,63,8.06
47.236.144.48,2082,2082,FALSE,SIN,Asia Pacific,Singapore,20,8.06
47.243.139.85,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,82,8.05
8.217.207.60,80,80,FALSE,HKG,Asia Pacific,Hong Kong,59,8.05
8.219.132.64,8880,8880,FALSE,SIN,Asia Pacific,Singapore,43,8.05
47.236.144.156,2083,2083,TRUE,SIN,Asia Pacific,Singapore,62,8.04
47.236.254.120,80,80,FALSE,SIN,Asia Pacific,Singapore,16,8.04
8.222.180.86,2087,2087,TRUE,SIN,Asia Pacific,Singapore,103,8.04
8.222.144.50,2095,2095,FALSE,SIN,Asia Pacific,Singapore,10,8.03
8.222.167.147,2096,2096,TRUE,SIN,Asia Pacific,Singapore,89,8.03
8.217.145.40,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,114,8.03
8.219.126.240,80,80,FALSE,SIN,Asia Pacific,Singapore,23,8.03
47.236.166.131,2087,2087,TRUE,SIN,Asia Pacific,Singapore,61,8.03
47.243.139.85,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,60,8.02
8.219.139.13,80,80,FALSE,SIN,Asia Pacific,Singapore,14,8.01
8.219.139.13,2082,2082,FALSE,SIN,Asia Pacific,Singapore,6,8.01
8.219.194.170,2052,2052,FALSE,SIN,Asia Pacific,Singapore,24,8.01
8.219.194.170,2095,2095,FALSE,SIN,Asia Pacific,Singapore,14,8.01
8.222.208.38,443,443,TRUE,SIN,Asia Pacific,Singapore,37,8
47.236.149.107,2053,2053,TRUE,SIN,Asia Pacific,Singapore,85,8
8.218.146.204,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,59,8
8.222.162.45,2083,2083,TRUE,SIN,Asia Pacific,Singapore,56,7.99
